
57.6899692996399	12.000933865128085
57.67535585620909	12.03143265360369
57.67460989152696	12.351939962761609
57.71433120680023	12.90435372489194
57.717710754486376	12.925700839323431
57.7239924056751	12.979668145114736
57.72846791086904	13.021843587433612
57.8114978931288	13.369262040404632
57.7976901563261	13.533313244248149
57.79591306883709	13.542807124095848
57.779824457818094	13.658449401042024
57.77464769177518	13.68826814207017
57.765016847763306	13.824606708410077
57.7615347963065	13.833728737218156
57.75362485027366	13.943814109161677
57.75100760886186	13.96410394004664
57.76599102993234	14.09549418491778
57.75880289523817	14.164577646806816
57.78733942150335	14.256624529382792
57.81537281953925	14.271852924879225
58.02014176692268	14.477483577478448
58.42190947372946	15.488871965226174
58.75074375757095	16.97569415108389
58.77228921227742	17.027579396930832
59.15554038490609	17.64503529221247
59.25471461676669	17.867297303828458
59.263997772842025	17.897264830244396
59.27346597240496	17.91388738935072
59.2781142234948	17.918182762553762
59.28543367613948	17.93991943574536
59.2905662155296	17.995025117722122
59.37688791790609	18.01484201184811
59.406787988426814	17.962931860541747
59.411323214659845	17.951553009135097
59.426658696531206	17.922556008397763
59.44285081877633	17.922559774125943
59.47079513748178	17.91376129934247
59.52989372730162	17.923002922028648
59.84287712471831	17.712683978663925
59.844683117860185	17.702636028084964
59.83371343584347	17.642025567567885
59.826524403833744	17.629553735049477
59.827303839137535	17.618854845188693
57.69905976904028	11.995414437832036
57.72410490648944	12.021105671618184
57.74394849025086	12.159075296834365
57.91420431485157	12.513099620904653
57.91626222037903	12.515861605797904
57.92359773717068	12.528916494417205
57.92441417410483	12.532086202099102
57.92651940147261	12.543342479852884
57.92735748765883	12.547186895064952
57.93025724198801	12.560113906619872
57.9313061549898	12.566546194695349
57.94280262031486	12.591739035495506
58.02133926245299	12.78115103355256
58.04948289600054	12.813502978410735
58.07136975629161	12.81401295459217
58.07675830951996	12.815447228006654
58.25663323180877	12.97134446119864
58.3924355941169	13.463785301477053
58.45153726422024	13.472313946131822
58.46808560244976	13.478522562126022
58.55287718552679	13.55424810019518
58.6386821234777	13.695830882648126
58.642228741784265	13.70458900119164
58.734392374345816	13.921916925523242
58.73834324461239	13.93366347178154
58.74451146562268	13.946503240086011
58.76150116567292	13.971644027468049
58.79867099635611	14.050688813014606
58.79941924160103	14.06212514163083
58.843996117862375	14.195579248107965
58.85948411764311	14.213786802438102
58.88221467720494	14.286389632914306
58.884699428218845	14.29896808382332
58.97703175111852	14.589339674762549
58.980499472175474	14.619097935382282
58.98603631979967	14.63956748272934
59.00176842082817	14.694652161445743
59.00430743861969	14.705196350461453
59.01798730062358	14.773276125458644
59.23593520917542	15.144885738836956
59.29710673484858	15.242904618113046
59.52945445227693	15.981057608196329
59.58178452523912	16.361602433445828
59.59981754879173	16.437364828588596
59.61858133372744	16.51531682440676
59.613698552799534	16.57298761764141
59.61435212008645	16.6441343743046
59.62413158300112	16.824144739634928
59.644876478411085	17.052813834708118
59.64890580073183	17.146176000457984
59.6499808444105	17.15456820178888
59.661529338769625	17.259914656517186
59.66464290012404	17.266889216839918
59.748875089186434	17.34230196477152
59.7657173735314	17.386315114593888
59.76835613430046	17.38990551110269
59.79550053738894	17.44288478055766
59.79901657937208	17.447046467014577
59.81762132353909	17.489189771146133
59.82097950557984	17.494970909284984
59.84450956300851	17.548792439125968
59.85178032355313	17.584581410230957
59.85195217419257	17.58680909150345
58.04779341039158	12.83292440841498
58.05358210862684	12.896824925696396
58.06003308387999	12.92695773607156
58.06247683569785	12.940242257100598
58.07478102178349	13.0002765419374
58.07142068241952	13.041311622578954
58.05679448795754	13.045417491003304
58.12048432072535	13.28314771266322
58.12776146908149	13.321634608273367
58.12781935255625	13.339088937799383
58.14384446052632	13.392248917145574
58.147460815541	13.394787371860076
58.17584568199008	13.58835574876983
58.18185324612761	13.588168621228183
58.30223185331732	13.80675899539732
58.37343800519261	13.856230755814996
58.394081558210665	13.87371354095625
58.39657266657343	13.88949400030206
58.40966714289479	14.019190417880198
58.415892857134914	14.078655853025529
58.420518666453205	14.128764964775185
58.43284976108798	14.163671070859804
58.44335596240116	14.184184464049578
58.45448654091021	14.250775156915704
58.47275118991321	14.322721242400917
58.4872810717956	14.399831191989865
58.49072511136343	14.426257523473373
58.51934654231089	14.50316405445934
58.526194989634575	14.511377861826366
58.54644115564465	14.500220788525509
58.571613753195166	14.495030937127831
58.78646229881072	14.81272351567974
59.0544755970216	15.012604265254971
59.06774933495683	15.006086564349848
59.83363943735781	17.61424801843739
