SOC,153.0,183.0,108.0,151.0,147.0,117.0,80.0,261.0,250.0,109.0,104.0,69.0,72.0,125.0,130.0,112.0,149.0,129.0,137.0,150.0,198.0,140.0,262.0,190.0,175.0,197.0,207.0,172.0,113.0,106.0,119.0,210.0,102.0,83.0,126.0,79.0,232.0,116.0,90.0,84.0,99.0,93.0,89.0,88.0,57.0,122.0,74.0,86.0,246.0,158.0,145.0,45.0,100.0,75.0,nan
54,0.008571428571428558,0.00811881188118812,0.008571428571428558,0.005829931972789159,0.008041237113402147,0.009275362318840588,0.018085106382978906,0.006038961038961083,0.007692307692307747,0.00933333333333337,0.012500000000000079,0.004242424242424286,0.009846153846153855,0.00925233644859815,0.0065094339622641965,0.007000000000000029,0.007074074074074123,0.007594936708860777,0.006741573033707881,0.0069158878504673085,0.008320895522388074,0.010788732394366273,0.004471153846153879,0.007209302325581448,0.009213483146067418,0.0069568965517241566,0.006954838709677484,0.006163265306122441,0.009523809523809547,0.011973684210526364,0.007260504201680709,0.016780000000000114,0.010568627450980491,0.009859154929577505,0.008985507246376877,0.01078266666666669,0.009647058823529415,0.00783783783783788,0.007000000000000029,0.009846153846153855,0.006250000000000045,0.007820512820512904,0.0094736842105263,0.01034482758620692,0.011886792452830237,0.008043478260869586,0.01013698630136989,0.007500000000000023,0.008620689655172474,0.008547008547008609,0.008302325581395332,0.012380952380952456,0.008730158730158798,0.008035714285714337,nan
55,0.01746031746031752,0.016318811881188125,0.017142857142857203,0.011659863945578318,0.016339109453827765,0.018550724637681176,0.03617021276595766,0.012077922077922167,0.0155663234403393,0.01866666666666674,0.025000000000000158,0.008484848484848546,0.019543123543123563,0.018680907877169597,0.013080862533692747,0.014000000000000058,0.014420227920227974,0.015387144501068588,0.01363812475784583,0.01376773970231918,0.016580154781647347,0.021427621283255135,0.008942307692307758,0.014474927325581501,0.018324594257178535,0.01464261083743853,0.01400059034366443,0.012454931972789149,0.01920122887864828,0.02394736842105282,0.014521008403361417,0.032317037037037255,0.021137254901960913,0.01971830985915501,0.018103154305200472,0.02156533333333338,0.019526576895818576,0.01574692874692883,0.014000000000000058,0.01969230769230771,0.012422839506172928,0.015742590742590913,0.018947368421052695,0.02068965517241384,0.023773584905660474,0.01626570048309183,0.020136986301369918,0.01511194029850751,0.017392619479733938,0.017167698202181083,0.016904735219949618,0.025063879210220824,0.01760112647209435,0.016217532467532568,nan
56,0.02657424151095042,0.02460164016401634,0.02592334494773524,0.017450404486118856,0.024910538025256272,0.02782608695652166,0.05464847363552275,0.018077922077922165,0.023630839569371502,0.028000000000000032,0.03732876712328781,0.012727272727272778,0.03161859524123665,0.028020530518678984,0.019980862533692724,0.021070707070707087,0.02186178636178642,0.02338714450106851,0.020614868943892275,0.02061959155417105,0.024839414040906567,0.032066510172144,0.013392068457857996,0.02179776197125079,0.027642776075360274,0.02232832512315277,0.021187257010331022,0.018790596308453426,0.029037294452418677,0.03592105263157909,0.021781512605042005,0.047036335282651144,0.031705882352941195,0.029577464788732417,0.027356885648484014,0.032347999999999974,0.029526576895818495,0.023728580123075597,0.021000000000000008,0.029538461538461458,0.018595679012345726,0.02376890653206459,0.028421052631578996,0.03103448275862064,0.037177840224809314,0.024674791392182763,0.030136986301369944,0.022723880597014943,0.026401628488742883,0.025939628026742424,0.025612052293120247,0.03774680603948902,0.026331285202253037,0.024550865800865886,nan
57,0.03592489086159975,0.03296898710279178,0.034812233836624115,0.023240945026659344,0.033876055266635514,0.03710144927536225,0.07353736252441151,0.024077922077922163,0.031895302379288795,0.03733333333333332,0.04965753424657546,0.016969696969696982,0.04347044709308851,0.03736015316018837,0.02636975142258159,0.028213564213564187,0.029501786361786332,0.03160632258326022,0.02775772608674935,0.027408582379859076,0.03355035154090658,0.04270539906103277,0.017841829223408233,0.02923776197125079,0.037177659796290424,0.03001403940886701,0.028422156339190055,0.025170877998594264,0.038873360026189074,0.04789473684210536,0.029042016806722654,0.06125667426570197,0.04227450980392154,0.03943661971830982,0.03675082504242337,0.04406828985507246,0.03965003368594187,0.031784135678631066,0.02800000000000004,0.03938461538461531,0.026287986704653363,0.03201214977530773,0.0378947368421053,0.04137931034482744,0.0505820955439583,0.03338067374512388,0.04013698630136987,0.03045115332428764,0.035575940415348326,0.03478918554886626,0.034650026976664534,0.05042973286875721,0.03506144393241172,0.03304143183860172,nan
58,0.04539857507212605,0.04142259535021439,0.04392615788725701,0.02903148556719988,0.04305252585487074,0.04637681159420284,0.09285554434259335,0.030077922077922162,0.04029866372382661,0.04666666666666661,0.06329389788293896,0.02121212121212124,0.055322298944940375,0.04661248960878645,0.03363290931731841,0.03535642135642129,0.03735110143027949,0.04005702680861235,0.035074799257481075,0.0341975732055471,0.04219376239361972,0.05334428794992173,0.022736566065513494,0.036798737581006886,0.04682471861981975,0.03808403940886696,0.03570594012297386,0.031596409913487875,0.04855077938102781,0.059868421052631626,0.03630252100840324,0.07547701324875268,0.052843137254901966,0.049295774647887224,0.04628928658088487,0.05578857971014485,0.049900033685941786,0.03991497680012637,0.03499999999999999,0.05041909814323601,0.03410048670465336,0.040726435489593336,0.04724538619275463,0.051724137931034364,0.06490027736214002,0.042296336395726226,0.050136986301369806,0.03817842605156039,0.04500990267949927,0.04388009463977535,0.044170026976664424,0.06311265969802549,0.04393241167434716,0.041864961250366345,nan
59,0.055128304801855765,0.049964262016880985,0.05315692711802623,0.03478316341954887,0.05256472097682188,0.055652173913043425,0.11262298620305851,0.03607792207792216,0.04899431589773965,0.0556989247311827,0.07693026151930257,0.0254545454545455,0.06717415079679223,0.0558648260573846,0.04074631137917406,0.04257291620178214,0.04542152396549076,0.048628455380040944,0.042574799257481095,0.04098656403123519,0.05077068547054276,0.0639831768388106,0.02760567601315747,0.04442168840067902,0.05670423669210883,0.045995804114749336,0.043089501766809445,0.038021941828381485,0.058386844954798324,0.07184210526315798,0.043563025210083886,0.09019631149436669,0.06341176470588232,0.05901799687010949,0.05613055642215467,0.06750886956521734,0.06027978052138474,0.04812252396993767,0.04199999999999994,0.06145358090185671,0.04191298670465336,0.04956701519973826,0.056596035543403964,0.06206896551724128,0.07921845918032173,0.05143213886486205,0.060136986301369835,0.046024579897714205,0.05462528729488388,0.05305440656638086,0.053950848894472624,0.07579558652729376,0.052803379416282596,0.051048634719754085,nan
60,0.06512830480185575,0.058595840964249336,0.06250757646867557,0.04053484127189785,0.06196231133826768,0.06492753623188402,0.13239042806352366,0.04207792207792216,0.05776624572230105,0.06482935951379143,0.09099276151930255,0.029633649932157405,0.0790260026486441,0.06511716250598275,0.047787127705704646,0.04978941104714292,0.053607238251204954,0.057451984791805674,0.05026710694978881,0.04777555485692328,0.0593476085474658,0.07462206572769936,0.032500412855262735,0.052044639220351144,0.06670423669210875,0.05390756882063171,0.05057561287792048,0.04449337039981005,0.06806426430963705,0.08381578947368426,0.05573203929459089,0.1057333485314037,0.0739803921568626,0.06874021909233165,0.06613055642215462,0.07922915942028973,0.07079260103420516,0.056487908585322266,0.04899999999999997,0.07248806366047741,0.04972548670465336,0.058407594909883176,0.0659466848940533,0.0724137931034482,0.09353664099850362,0.060799227472457015,0.07013698630136986,0.05411981799295227,0.06442920886351133,0.0624883688305318,0.06400718692264162,0.08879558652729375,0.0618197728589055,0.060623102804860454,nan
61,0.07541401908757002,0.06731924521956842,0.07210757646867555,0.04628651912424684,0.07171231133826769,0.07407039337474117,0.1521578699239888,0.04803946053946062,0.06677525473131006,0.07406012874456062,0.10483891536545638,0.033812754409769365,0.09087785450049596,0.0745457339345542,0.0552064825444143,0.05708107771380954,0.06203370883944025,0.06654289388271478,0.05816184379189409,0.05456454568261137,0.06785905892914515,0.08511521641263094,0.0376670795219294,0.05966759004002327,0.07695423669210866,0.062313818820631736,0.05816716217369515,0.05110650908594148,0.07790032988340756,0.09563397129186613,0.0679010533790979,0.12156353721064896,0.08454901960784302,0.07985133020344269,0.07629449084838409,0.09094944927536211,0.0813054215470256,0.06501732035002812,0.055999999999999994,0.08352254641909812,0.05753798670465336,0.06724817462002809,0.07529733424470263,0.08275862068965512,0.10785482281668549,0.07028640695963653,0.08013698630136988,0.06248047373065721,0.07442920886351133,0.07210375344591641,0.07435501300959813,0.10179558652729383,0.07098643952557224,0.07062310280486044,nan
62,0.08616028774428643,0.07613644952064369,0.08197059016730567,0.05199985245758012,0.0817123113382677,0.08321325051759831,0.17239596516208391,0.053963027418441556,0.07603451399056932,0.083393462077894,0.11868506921161032,0.037991858887381325,0.1025142181368596,0.08397430536312558,0.06254690807632916,0.06444949876644115,0.07071552702125844,0.07577366311348392,0.06616184379189402,0.06260802394348088,0.07670826527835158,0.09560836709756242,0.0428337461885961,0.06741759004002333,0.08760358734145932,0.07063340644949767,0.06586716217369518,0.057768273791823824,0.0880698214088312,0.1074521531100479,0.07973666981745402,0.13769815259526444,0.09511764705882343,0.09096244131455385,0.08698414602079796,0.1026697391304346,0.09195477219637625,0.07363118173616678,0.06299999999999994,0.09455702917771883,0.06535048670465336,0.07608875433017301,0.08489733424470261,0.09310344827586192,0.1221730046348672,0.08002324906489962,0.0901369863013698,0.0712735771789331,0.08463329049616439,0.08190767501454385,0.08501172942750866,0.11479558652729373,0.08015310619223885,0.0806231028048605,nan
63,0.09706937865337732,0.08504949299890464,0.09183360386593578,0.057713185790913446,0.09184218146813784,0.09387991718426499,0.19312767247915713,0.05988659429742245,0.08546847625472026,0.09283166432508497,0.1344745428958208,0.042170963364993284,0.11415058177322324,0.09349353613235638,0.07038781716723831,0.07189630727707948,0.07966865202125845,0.08514866311348394,0.07438102187408582,0.07056501319079272,0.08548779283740665,0.10610151778249399,0.04797186773555743,0.07523271609044349,0.09839306102566994,0.07921851283247641,0.07367875637659375,0.06452946782167455,0.0985961371983049,0.11927033492822976,0.09157228625581014,0.1538327679798798,0.10568627450980385,0.102073552425665,0.09786133900325406,0.1143900289855071,0.10288810552970969,0.08233118173616676,0.06999999999999998,0.10540448680483748,0.07304279439696106,0.08492933404031792,0.09564360290141902,0.10344827586206884,0.13649118645304908,0.09002324906489964,0.10013698630136983,0.08038072003607592,0.09504995716283106,0.09190767501454385,0.09599634481212402,0.12884964058134787,0.08947514009054401,0.09085037553213321,nan
